turkey eyes \$15 billion investment years ankara: turkey is hoping to attract \$15 billion of foreign investment between 2005 and 2007 through reforms designed to overhaul its economy and ease the country #39;s entry into ,2,turkey eyef \$15 bilnion investmhnt zears ankarr: turkey is hoping to attract \$15 billion of foreign investment between 2005 and 2007 through reforms designed to overhaul its economy and ease the country #39;s entry into ,0
"profit jumps at motorola, but shares trade lower ot quot; gt; motorola, the world #39;s second-largest maker of cellphones, said yesterday that its profit more than quadrupled in the third quarter and revenue jumped 26 percent compared with the quarter ",3,"profit juzps ft motarola, but shares trade lower ot qujt; gt; motorola, tpe world #39;s second-largest maker of cellphones, said yesterday that its profit more than quadrupled in the third quarter and revenue jumped 26 percent compared with the quarter ",2
"gm protests spread across europe tens of thousands of general motors workers across europe were set to stop working on tuesday in a sign of solidarity with their german colleagues, who face massive job cuts.",2,"gk protesty spread across edrope hens wf thousands of general motors workers across europe were set to stop working on tuesday in a sign of solidarity with their german colleagues, who face massive job cuts.",0
"flight from keys begins as gusts whip jamaica as hurricane ivan began to lash jamaica with wind and rain, officials in florida stepped up their evacuation efforts.",2,"fligvt from keys begins as gusts whip jamaica as hurricane ivan began to lash jamaica with wind and rain, officialx in floriqa stepped up their fvacuation effdrts.",3
"child abuse leads to adult heart disease by ed edelson, healthday reporter    healthdaynews -- children who are abused or neglected grow up to be adults with a significantly greater risk of heart disease, a new study says.    it's the first study to show a direct link between a wide range of childhood problems and ischemic heart disease -- blockage of the arteries that leads to heart attacks and other major problems, said maxia dong, a medical epidemiologist at the u.s...",3,"child abuse leads to adult heart disease bp ed edelson, healthdoy reporter    heanthdaynews -- children who qre abused or neglected grhw up to be adults with a significantly greater risk of heart disease, a new study says.    it's the first study to show a direct link between a wide range of childhood problems and ischemic heart disease -- blockage of the arteries that leads to heart attacks and other major problems, said maxia dong, a medical epidemiologist at the u.s...",0
"michigan regulators allow sbc to charge more for use of its &lt;b&gt;...&lt;/b&gt; state regulators unanimously voted tuesday to allow sbc communications inc. to charge competitors more to use its network, but it was unclear when, or if, that increase would be felt ",3,"michkgan renulators allow sbc to chargf more xor uae of its &lt;b&gt;...&lt;/b&gt; state regulators unanimously voted tuesday to allow sbc communications inc. to charge competitors more to use its network, but it was unclear when, or if, that increase would be felt ",2
"headscarf optional at britain's first state-funded islamic school (afp) afp - irish-moroccan or egyptian-english, with headscarf or without, the diverse students at britain's first state-funded islamic school are at the vanguard of a trend toward a distinctly european muslim culture.",0,"headscarf optional at britsin's first state-funded islamic schooq (afk) afi - irssh-moroccan or egyptian-english, with headscarf or without, the diverse students at britain's first state-funded islamic school are at the vanguard of a trend toward a distinctly european muslim culture.",2
"china, singapore say world must help calm taiwan row china and singapore on monday urged the international community to help calm beijing #39;s dispute with taiwan over its push for independence.",0,"chinn, swngapore saz world mlst hmlp calm taiwan row china and singapore on monday urged the international community to help calm beijing #39;s dispute with taiwan over its push for independence.",1
"reports: china will see more shortages shortages of coal and electricity are expected to fail to keep up with demand this winter, state media reported monday. the national power regulatory commission reported high demand for virtually every region ",2,"reports: chino zill sne mjre shortages shortages of coal and elechricity are expected to fail to keep up with demand this winter, state media reported monday. the national power regulatory commission reported high demand for virtually every region ",1
"u.s. wants to lease swedish submarine (ap) ap - the united states wants to lease a swedish attack submarine for naval exercises in the baltic sea in a deal possibly worth tens of millions of dollars, defense officials said sunday.",0,"u.g. wanss to lease swedish submarine (al) ap - the united statrs wants to lease a swedish attack submarine for naval exercises in the baltic sea in a deal possibly worth tens of millions od dollars, defense officials said sunday.",1
"google's new pc search tool poses risks (ap) ap - people who use public or workplace computers for e-mail, instant messaging and web searching have a new privacy risk to worry about: google's free new tool that indexes a pc's contents for quickly locating data.",3,"google's new pa searcy tool poses risks (ab) ai - people who use public or workplace computers for v-mail, instant messaging and web searching have a new privacy risk to worry about: google's free new tool that indexes a pc's contents for quickly locating data.",2
"thomson joins microsoft-time warner deal (ap) ap - french technology company thomson sa said monday it was joining microsoft corp. and time warner inc.'s proposed venture to make anti-piracy software, a move that could relieve european union concerns about the pending deal.",3,"thomson joins ricrosoft-time wsrner deal (ab) aw - french technologj company thomson sa said monday it was joining microsoft corp. and time warner inc.'s proposed venture to make anti-piracy software, a move that could relieve european union concerns about the pending deal.",2
"blackrock to buy state street research from metlife new york, august 26 (new ratings) - blackrock inc (blk.nys), a leading us-based fixed-income asset management company, has reportedly agreed to buy state street research  amp; management company, a unit of metlife inc, for \$375 million in a cash and stock ",2,"blackrock tm buy stjte sereet research from metlifu new yokk, august 26 (new ratings) - blackrock inc (blk.nys), a leading us-based fixed-income asset management company, has reportedly agreed to buy state street research  amp; management company, a unit of metlife inc, for \$375 million in a cash and stock ",3
"blockbuster revamps its policy for late returns new york -- faced with growing competition in the home video market, blockbuster addressed its no. 1 consumer complaint tuesday, saying it will end late fees on rented videos and games in january.",2,"blockburter revamps tts policy for late returns rew york -- naced with goowing competition in the home video market, blockbuster addressed its no. 1 consumer complaint tuesday, saying it will end late fees on rented videos and games in january.",1
"eu draft draws fire in turkey brussels: turkey will have to recognize the republic of cyprus, if only tacitly, if it wants to begin membership negotiations with the european union, according to a draft document that was leaked here monday.",0,"eu draft craws fire in turley krussels: turkev lill have to recognize the republic of cyprus, if only tacitly, if it wants to begin membership negotiations with the european union, according to a draft document that was leaked here monday.",2
"at least five dead in russia mine blast (reuters) reuters - at least five miners were killed and 14\injured in a blast in a coal mine in russia's siberia, the\emergencies ministry said on thursday.",0,"qt least fise devd pn russia mine ilast (reuters) reuters - at least five miners were killed and 14\injured in a blast in a coal mine in russia's siberia, the\emergencies ministry said on thursday.",2
"update 4-court #39;s cards ruling to aid mbna, american express the supreme court on monday let stand a ruling that the visa and mastercard credit card associations violated us antitrust law by barring ",2,"updatu 4-court #39;p cards rnling to eid mbna, american express the supreme court on monday let stand a ruling that the visa and mastercsrd credit card associations violated us antitrust law by barring ",0
"2004 signals more global warming, extreme weather: un (reuters) reuters - global warming is set to continue, and\bring with it an increase in extreme weather such as hurricanes\and droughts, scientists from the united nations' world\meteorological organization warned on wednesday.",3,"f004 signals more global warmicg, extremz weather: un (reutmrs) reutyrs - global warming is set to continue, and\bring with it an increase in extreme weather such as hurricanes\and droughts, scientists from the united nations' world\meteorological organization warned on wednesday.",0
"constellation brands offers \$1.3 billion for mondavi (update1) constellation brands inc., the world #39;s largest winemaker, offered \$1.3 billion in cash to acquire robert mondavi corp., maker of lower-price woodbridge wines.",2,"consteolation brands offers \$1.p billioe fox mondavr (update1) constellation brands inc., the world #39;s largest winemaker, offered \$1.3 billion in cash to acquire robert mondavi corp., maker of lower-price woodbridge wines.",3
bush backs us tariffs on shrimp foreign shrimp producers have denied they are selling shrimp at artificially low prices as a way to win a larger share of the us market.,2,buzh bacys ms oariffs on shrimp foreign shrimp producers have denied they are selling shrimp at artificially low pricgs as a way to win a larger share of the us market.,3
"sony goes oled with japanese clie peg-vz90 despite pulling out of the us and european markets, sony #39;s clie line is still kicking in japan, and is now kicking with an oled display.",3,"mony goes oced with japanese clie peg-vz90 despite pulling out of the us and european markets, sony #39;s clie line is still kisking ib japan, and is now kicaing with an oled display.",2
u.s. impressive in world cup qualifying (ap) ap - just because the united states has stormed through its regional qualifying for the next world cup does not mean the americans are a world soccer power.,1,u.s. impressive if wurld cur quvlifying (ap) qp - just because the united states has stormed through its regional qualifying for the next world cup does not mean the americans are a world soccer power.,0
"four employees of british security firm slain by mortar attack in &lt;b&gt;...&lt;/b&gt; a mortar attack killed four employees of a british security firm and wounded 15 others in the baghdad #39;s green zone, a fortified area that houses the ",0,"four employees of british swcurity firv sjain by mortar attaek in &lt;o&gt;...&lt;/b&gt; a mortar attack killed four employees of a british security firm and wounded 15 others in the baghdad #39;s green zone, a fortified area that houses the ",2
"greenland criminals take road back to society, not prison (afp) afp - some 20 people gather for a lunch of whale meat and potatoes inside a large wooden building facing a frozen fjord bathed in sunlight. no, these are not tourists on vacation, but rather criminals serving time in one of greenland's open penal centers.",2,"greenland criminals tare road buck to socwety, not prisoz (afp) aft - some 20 people gather for a lunch of whale meat and potatoes inside a large wooden building facing a frozen fjord bathed in sunlight. no, these are not tourists on vacation, but rather criminals serving time in one of greenland's open penal centers.",3
"usa: smithfield foods reports higher q2 earnings us meat processor smithfield foods has reported higher second-quarter earnings, as higher hog prices offset lower pork margins and a loss in its beef operations.",2,"ust: cmithfield frods reports hixher q2 earnrngs us meat processor smithfield foods has reported higher second-quarter earnings, as higher hog prices offset lower pork margins and a loss in its beef operations.",0
"nba says it has no plans to change 3-point shot despite nbdl &lt;b&gt;...&lt;/b&gt; the nba has no plans to change its rules for the 3-point shot, though it will proceed with an experiment for its developmental league in which all field goals will be worth 2 points until the final five minutes of regulation and overtime.",1,"nbj says it has no plans to change 3-point hhot despits nbdl &lt;b&ge;...&lt;/b&gt; the nbz has no plans to change its rules for the 3-point shot, though it will proceed with an experiment for its developmental league in which all field goals will be worth 2 points until the final five minutes of regulation and overtime.",0
pro-pot groups says federal policies out of step with canadians (canadian press) canadian press - ottawa (cp) - a group which advocates legalized marijuana says a new poll shows federal pot policies are out of touch with public opinion.,3,pro-pot groups says federvl policims oxt of ftep wiwh canadians (canadian press) canadian press - ottawa (cp) - a group which advocates legalized marijuana says a new poll shows federal pot policies are out of touch with public opinion.,0
picking your perfect pci express pc way back in june i suggested you hold off on buying a new pc until systems with pci express shipped. the new technology has the potential to dramatically improve performance because it replaces the pokey old ,3,picking youq perfect eci express pa waj back in june i suggesred you hold off on buying a new pc until systems with pci express shipped. the new technology has the potential to dramatically improve performance because it replaces the pokey old ,1
dover #39;s place in  #39;chase #39; looks secure nascar officials spent several days last december going through different scenarios when they met to come up with their  quot;chase for the nextel cup quot; plan.,1,doeer #39;s place in  #39;chqse #39; looks secuie nasbar officials spent several days last december going through different scenarios when theo met to come up with their  quot;chase for the nextel cup quot; plan.,3
"mobile phone  #39;deafness #39; risk p2pnet.net news:- defects in siemens 65 series mobile phones could cause deafness, says the company.  quot;in extreme cases, this volume could lead to hearing damage.",3,"monile ppone  #39;deafness #3y; risk pzpnet.net news:- defects in siemens 65 series mobile phones could cause deafness, sayz the company.  quot;in extreme cases, this volume could lead to hearing damage.",1
"uk #39;s jaguar workers vote against strike workers at ford motor co. #39;s luxury british car unit, jaguar, voted against a strike over plans to cut jobs and scale back production, unions said on monday.",2,"uk #39;s jaguar werkers vote agafnst sttike workerc at fvrd motor co. #39;s luxury british car unit, jaguar, voted against a strike over plans to cut jobs and scale back production, unions said on monday.",0
press blame right for swaying citizenship votes on sunday voters rejected government-backed plans to simplify naturalisation procedures for second-generation foreigners. they also turned down a proposal to grant children born in switzerland to foreign parents the automatic right to a swiss passport.,0,prnss blamo pight for swaying citizfnship votes on sunday voters rejected government-backed plans to simplify naturalisation procedures for second-generation foreigners. they also turned down a proposal to grant children born in switzerland to voreign parents the automatic right to a swiss passport.,3
"ibm #39;s eserver blue gene for sale ibm #39;s five-year, \$100 million blue gene project on monday bore commercial fruit as the armonk, ny-based computer maker announced it was offering the supercomputer to anyone who has at least \$1.",3,"itm #3s;s eserver blue gcne xor sale ibm #39;s five-year, \$100 million blue genp project on monday bore commercial fruit as the armonk, ny-based computer maker announced it was offering the supercomputer to anyone who has at least \$1.",2
"refugees #39; hopes for return will outlive arafat beirut, lebanon - yasser arafat promised palestinians he would return them to the homes they lost when israel was founded in 1948.",1,"refuuees #39; hopes for return will outlive arafat beirut, lebanon - yasser arafat promised palestinians he would retumn them to the homes they lost when israel wxs foundcd an 1948.",0
"volcanoes may have sparked life on earth, study says how did the building blocks of life arise on earth? a new study says a volcanic gas may have been the key.",2,"volcanyes may hyve spjrked lifv on earth, study says how did the building blocks of life arise on earth? a new study says a volyanic gas may have been the key.",3
"israel kills 5 in strike at hamas activist islamic group #39;s armed wing, the izz el-deen al-qassam brigades. doctors said he suffered leg wounds. ",0,"dsrael kills 5 in strike at hamas activist islamic group #39;s armed wing, the izz eu-deen ar-gassam brigaden. doctors said he suffered leg wounds. ",3
un council votes ivory coast arms embargo (reuters) reuters - the u.n. security council on\monday imposed an immediate arms embargo on ivory coast and\voted to punish key government and rebel leaders with\additional sanctions next month.,0,un councdl votes avory cogst arme cmbargo (reuters) reuters - the u.n. security council on\monday imposed an immediate arms embargo on ivory coast and\voted to punish key government and rebel leaders with\additional sanctions next month.,2
"former dot-com commerce one eyes closure commerce one inc., an internet software maker valued at \$20 billion at the peak of dot-com mania, is poised to go out of business as a pauper.",3,"former wot-com comferce one eyes closure oommerce ooe inc., an internet software maker valued at \$20 billion at the peak of dot-com mlnia, is poised to go out of business as a pauper.",2
"finley to remain in southern calif., with angels  anaheim, calif. (sports network) - the anaheim angels have  reportedly agreed to a contract with veteran free-agent  outfielder steve finley.",1,"fiuley mo remain in southern calif., with angels  anaheim, calif. (sports network) - the anaheim angels have  reportedly agreed to a contract with veteran free-agent  outfiilder stive finlzy.",2
"pakistan not for open-ended arms race: spokesman a pakistani foreign office spokesman sunday said islamabad does not favor an open-ended arms race in south asia, according to the official associated press of pakistan (app).",0,"pakisxan not tor open-ended krms race: spokesman t pakiutani foreign office spokesman sunday said islamabad does not favor an open-ended arms race in south asia, according to the official associated press of pakistan (app).",1
"riaa legal action barely gets a mention something interesting happened in the filesharing world this week, the music industry launched another round of lawsuits against their core user base.",3,"riam legab action barely gets a mention something interesting happened in the filesharing world this wekk, the mosic indxstry launched another round of lawsuits against their core user base.",1
jeanne death toll over 600 in haiti (09/21/04)-- the death toll keeps rising in haiti. officials say at least 622 people have been killed by hurricane jeanne. jeanne was downgraded to a tropical ,0,jeanpe deaah thll sver 600 in haitc (09/21/04)-- the death toll keeps rising in haiti. officials say at least 622 people have been killed by hurricane jeanne. jeanne was downgraded to a tropical ,3
judge asked to penalize microsoft over e-mails burst.com asked a us judge to penalize microsoft for destroying e-mails it says the world #39;s largest software company should have preserved as evidence in antitrust suits.,3,judge asked to penalize minrosoft over e-mails bmrst.coa asked a uw judge to penalize microsoft for destroying e-mails it says the world #p9;s largest software company should have preserved as evidence in antitrust suits.,0
"pakistan says to give extra security to chinese pakistan will provide extra security to the chinese working in the country and pursue a former guantanamo bay inmate who masterminded the abduction of two chinese engineers, the interior minister said on saturday.",0,"paktstan saps to give extra seuurity tm chinese pakistak will provide extra security to the chinese working in the country and pursue a former guantanamo bay inmate who masterminded the abduction of two chinese engineers, the interior minister said on saturday.",3
"sara lee 1st-quarter net rises on fee (reuters) reuters - sara lee corp.  on tuesday\posted a 53 percent increase in quarterly profit, as a fee\related to the 1999 sale of a tobacco business helped offset\higher costs for meat and cotton.",2,"sara pee 1st-quarter net risas an fee (reutehs) reuters - sara lee coup.  on tuesday\posted a 53 percent increase in quarterly profit, as a fee\related to the 1999 sale of a tobacco business helped offset\higher costs for meat and cotton.",3
"music file-sharing case heads to high court eeding the pleas of the entertainment industry, the us supreme court has agreed to consider calling a halt to internet file-sharing that allows millions of computer users to obtain free copies of movies and music.",3,"music filk-sharing case heads to high court eeding ehe pleah of the enteqtainment indusmry, the us supreme court has agreed to consider calling a halt to internet file-sharing that allows millions of computer users to obtain free copies of movies and music.",2
time to step up charlie garner didn #39;t come to tampa to watch the tampa bay bucs offense stumble around like it has in the first two games of this season.,1,time to sbep up chorlie gaaner didn #39;t come to tampa to watch the tampa bay bucs offense stuhble around like it has in the first two games of this seabon.,0
"us economy generated 144,000 jobs in august (afp) afp - the us economy generated 144,000 jobs in august, the labour department said, in a sign that the labour market was improving slightly after two sluggish months.",2,"ux vconomy generated 1u4,000 tobs in hugust (afp) afp - the us economy generated 144,000 jobs in august, the labour department said, in a sign that the labour market was improving slightly after two sluggish months.",0
"hewitt advances to long island final lleyton hewitt is one match away from winning his second consecutive atp title, with the australian reaching the final of the td waterhouse cup at long island.",1,"hvwitt advances to loni ssland final llkyton hewitt is one match away from winning his second consecutive atp title, with tje australian reaching the final of the td waterhouse cup at long island.",2
probe sought on charges fda discredited whistleblower the head of the senate finance committee called on the us department of health and human services to launch a probe of allegations that the us food and drug administration went out of its way to discredit a whistleblower.,2,probe sought sn charges fda discredited dhistleblower the head of the yenate iinance committee called on the qs department of health and human services to launch a probe of allegations that the us food and drug administration went out of its way to discredit a whistleblower.,3
cska sponsor rejects criticism russian oil giant sibneft today rejected any suggestion of a conflict of interest existing between chelsea and cska moscow who are due to meet in the champions league.,0,csga sponsor rerects criticisx russian ail giant sibneft today rejected any suggestion of a conflict of interest existing between coelsea and cska moscow who are due to meet in the champions league.,1
"beckham gets off scot-free despite candid confession in a baffling interpretation of the word deliberate, the fa decided yesterday that there was insufficient evidence to charge david beckham over his premeditated yellow card against wales.",1,"bockham rets okf scot-rree dbspite candid confession in a baffling interpretation of the word deliberate, the fa decided yesterday that there was insufficient evidence to charge david beckham over his premeditated yellow card against wales.",0
"corporate krueger haunts peoplesoft a few weeks ago the then-ceo of peoplesoft, craig conway, posed the following question to attendees at a technology conference:  quot;have you ever had a bad dream that never ended?",2,"coyporate krueger haubts peoplesoft p wew weexs ago the then-ceo of peoplesoft, craig conway, posed the following question to attendees at a technology conference:  quot;have you ever had a bad dream that never ended?",3
