turkey eyes \$15 billion investment years ankara: turkey is hoping to attract \$15 billion of foreign investment between 2005 and 2007 through reforms designed to overhaul its economy and ease the country #39;s entry into ,2,turkey eyes \$15 billoin invsetment years ankara: turkey is hoping to attract \$15 billion of foreign investment between 2005 and 2007 through reforms designed to overhaul its economy and ease the country #39;s entry into ,0
"profit jumps at motorola, but shares trade lower ot quot; gt; motorola, the world #39;s second-largest maker of cellphones, said yesterday that its profit more than quadrupled in the third quarter and revenue jumped 26 percent compared with the quarter ",3,"profit jupms at mtoorola, but shares trade lower ot quot; gt; motorola, the world #39;s second-largest maker of cellphones, said yesterday that its profit more than quadrupled in the third quarter and revenue jumped 26 percent compared with the quarter ",2
"new drug extends multiple sclerosis options 25/11/2004 - the first in a completely new class of drug for multiple sclerosis has been approved in the us, opening up a new avenue of treatment for sufferers of the debilitating diseases and potential blockbuster revenues for developers elan and biogen ",3,"new drug extedns multiple sclerosis options 25/11/2040 - the first in a completely new class of drug for multiple sclerosis has been approved in the us, opening up a new avenue of treatment for sufferers of the debilitating diseases and potential blockbuster revenues for developers elan and biogen ",2
"flight from keys begins as gusts whip jamaica as hurricane ivan began to lash jamaica with wind and rain, officials in florida stepped up their evacuation efforts.",2,"lfight from keys begins as gusts whip jamaica as hurricane ivan began to lash jamaica with wind and rain, officials in flordia stepped up their evacuation efforts.",3
"child abuse leads to adult heart disease by ed edelson, healthday reporter    healthdaynews -- children who are abused or neglected grow up to be adults with a significantly greater risk of heart disease, a new study says.    it's the first study to show a direct link between a wide range of childhood problems and ischemic heart disease -- blockage of the arteries that leads to heart attacks and other major problems, said maxia dong, a medical epidemiologist at the u.s...",3,"child abuse leads to adult heart disease yb ed edelson, ehalthday reporter    healthdaynews -- children who are abused or neglected grow up to be adults with a significantly greater risk of heart disease, a new study says.    it's the first study to show a direct link between a wide range of childhood problems and ischemic heart disease -- blockage of the arteries that leads to heart attacks and other major problems, said maxia dong, a medical epidemiologist at the u.s...",0
"michigan regulators allow sbc to charge more for use of its &lt;b&gt;...&lt;/b&gt; state regulators unanimously voted tuesday to allow sbc communications inc. to charge competitors more to use its network, but it was unclear when, or if, that increase would be felt ",3,"mihcigan regulators allow sbc to chagre more for use of its &lt;b&gt;...&lt;/b&gt; state regulators unanimously voted tuesday to allow sbc communications inc. to charge competitors more to use its network, but it was unclear when, or if, that increase would be felt ",2
"china, singapore say world must help calm taiwan row china and singapore on monday urged the international community to help calm beijing #39;s dispute with taiwan over its push for independence.",0,"hcina, singapore say world msut help calm taiwan row china and singapore on monday urged the international community to help calm beijing #39;s dispute with taiwan over its push for independence.",1
"reports: china will see more shortages shortages of coal and electricity are expected to fail to keep up with demand this winter, state media reported monday. the national power regulatory commission reported high demand for virtually every region ",2,"reports: china iwll ese more shortages shortages of coal and electricity are expected to fail to keep up with demand this winter, state media reported monday. the national power regulatory commission reported high demand for virtually every region ",3
"u.s. wants to lease swedish submarine (ap) ap - the united states wants to lease a swedish attack submarine for naval exercises in the baltic sea in a deal possibly worth tens of millions of dollars, defense officials said sunday.",0,"u.s. wants to lease swedish submarine (pa) ap - the united states wants to lease a swedish attack submarine for naval exercises in the baltic sea in a deal possibly worth tens of millions of dollars, defense officials said sunday.",1
"thomson joins microsoft-time warner deal (ap) ap - french technology company thomson sa said monday it was joining microsoft corp. and time warner inc.'s proposed venture to make anti-piracy software, a move that could relieve european union concerns about the pending deal.",3,"thomson joins microsoft-time warner deal (ap) pa - french etchnology company thomson sa said monday it was joining microsoft corp. and time warner inc.'s proposed venture to make anti-piracy software, a move that could relieve european union concerns about the pending deal.",2
"blackrock to buy state street research from metlife new york, august 26 (new ratings) - blackrock inc (blk.nys), a leading us-based fixed-income asset management company, has reportedly agreed to buy state street research  amp; management company, a unit of metlife inc, for \$375 million in a cash and stock ",2,"blackrock to buy satte strete research from metlife new york, august 26 (new ratings) - blackrock inc (blk.nys), a leading us-based fixed-income asset management company, has reportedly agreed to buy state street research  amp; management company, a unit of metlife inc, for \$375 million in a cash and stock ",3
"blockbuster revamps its policy for late returns new york -- faced with growing competition in the home video market, blockbuster addressed its no. 1 consumer complaint tuesday, saying it will end late fees on rented videos and games in january.",2,"blockbustre revamps ist policy for late returns new york -- faced with growing competition in the home video market, blockbuster addressed its no. 1 consumer complaint tuesday, saying it will end late fees on rented videos and games in january.",1
"2004 signals more global warming, extreme weather: un (reuters) reuters - global warming is set to continue, and\bring with it an increase in extreme weather such as hurricanes\and droughts, scientists from the united nations' world\meteorological organization warned on wednesday.",3,"2004 signals more global wraming, exrteme weather: un (reuters) reuters - global warming is set to continue, and\bring with it an increase in extreme weather such as hurricanes\and droughts, scientists from the united nations' world\meteorological organization warned on wednesday.",0
bush backs us tariffs on shrimp foreign shrimp producers have denied they are selling shrimp at artificially low prices as a way to win a larger share of the us market.,2,ubsh backs su tariffs on shrimp foreign shrimp producers have denied they are selling shrimp at artificially low prices as a way to win a larger share of the us market.,3
"sony goes oled with japanese clie peg-vz90 despite pulling out of the us and european markets, sony #39;s clie line is still kicking in japan, and is now kicking with an oled display.",3,"snoy goes loed with japanese clie peg-vz90 despite pulling out of the us and european markets, sony #39;s clie line is still kicking in japan, and is now kicking with an oled display.",2
"greenland criminals take road back to society, not prison (afp) afp - some 20 people gather for a lunch of whale meat and potatoes inside a large wooden building facing a frozen fjord bathed in sunlight. no, these are not tourists on vacation, but rather criminals serving time in one of greenland's open penal centers.",2,"greenland criminals take road back to soceity, not prsion (afp) afp - some 20 people gather for a lunch of whale meat and potatoes inside a large wooden building facing a frozen fjord bathed in sunlight. no, these are not tourists on vacation, but rather criminals serving time in one of greenland's open penal centers.",3
pro-pot groups says federal policies out of step with canadians (canadian press) canadian press - ottawa (cp) - a group which advocates legalized marijuana says a new poll shows federal pot policies are out of touch with public opinion.,3,pro-pot groups says fedreal policies otu of step with canadians (canadian press) canadian press - ottawa (cp) - a group which advocates legalized marijuana says a new poll shows federal pot policies are out of touch with public opinion.,0
picking your perfect pci express pc way back in june i suggested you hold off on buying a new pc until systems with pci express shipped. the new technology has the potential to dramatically improve performance because it replaces the pokey old ,3,picking oyur perfect cpi express pc way back in june i suggested you hold off on buying a new pc until systems with pci express shipped. the new technology has the potential to dramatically improve performance because it replaces the pokey old ,2
"mobile phone  #39;deafness #39; risk p2pnet.net news:- defects in siemens 65 series mobile phones could cause deafness, says the company.  quot;in extreme cases, this volume could lead to hearing damage.",3,"mobiel hpone  #39;deafness #39; risk p2pnet.net news:- defects in siemens 65 series mobile phones could cause deafness, says the company.  quot;in extreme cases, this volume could lead to hearing damage.",0
press blame right for swaying citizenship votes on sunday voters rejected government-backed plans to simplify naturalisation procedures for second-generation foreigners. they also turned down a proposal to grant children born in switzerland to foreign parents the automatic right to a swiss passport.,0,press blame rigth for swaying citizenship votes on sunday voters rejected government-backed plans to simplify naturalisation procedures for second-generation foreigners. they also turned down a proposal to grant children born in switzerland to foreign parents the automatic right to a swiss passport.,3
